1900-01-01 18:19:19
Student List:
Visual: 		 lambda:0.98 <1, 0, 0, 0>
Non-Visual: 	 lambda:1.04 <0, 0, 1, 1>
Independant: 	 lambda:1.16 <2, 0, 1, 0>
Dependant: 		 lambda:0.97 <1, 1, 1, 1>

--- Sequential Halving ---

INDEX:  0
ARM: 0.555555555556	AVERAGE: 0.555556
ARM: 0.555555555556	AVERAGE: 0.555556
ARM: 0.555555555556	AVERAGE: 0.555556
ARM: 0.552083333333	AVERAGE: 0.552083
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.5	AVERAGE: 0.500000
ARM: 0.454545454545	AVERAGE: 0.454545
ARM: 0.428571428571	AVERAGE: 0.428571
ARM: 0.428571428571	AVERAGE: 0.428571
ARM: 0.428571428571	AVERAGE: 0.428571
ARM: 0.4	AVERAGE: 0.400000
ARM: 0.4	AVERAGE: 0.400000
ARM: 0.4	AVERAGE: 0.400000
ARM: 0.4	AVERAGE: 0.400000
ARM: 0.4	AVERAGE: 0.400000
ARM: 0.4	AVERAGE: 0.400000
ARM: 0.4	AVERAGE: 0.400000
ARM: 0.363636363636	AVERAGE: 0.363636
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.333333333333	AVERAGE: 0.333333
ARM: 0.25	AVERAGE: 0.250000
ARM: 0.25	AVERAGE: 0.250000
ARM: 0.25	AVERAGE: 0.250000
ARM: 0.25	AVERAGE: 0.250000
ARM: 0.25	AVERAGE: 0.250000
ARM: 0.25	AVERAGE: 0.250000
ARM: 0.25	AVERAGE: 0.250000
ARM: 0.25	AVERAGE: 0.250000
ARM: 0.2	AVERAGE: 0.200000
ARM: 0.2	AVERAGE: 0.200000
ARM: 0.2	AVERAGE: 0.200000
ARM: 0.2	AVERAGE: 0.200000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000
ARM: 0.0	AVERAGE: 0.000000

BEST ARM: [0 1 1 1 1]
--- END OF EXPERIMENT ---

1900-01-01 18:30:52
Student List:
Visual: 		 lambda:1.09 <1, 0, 0, 0>
Non-Visual: 	 lambda:0.97 <0, 1, 1, 1>
Independant: 	 lambda:1.00 <2, 0, 0, 0>
Dependant: 		 lambda:0.86 <1, 1, 1, 0>

--- Epsilon Greedy ---
ARM: [1 0 0 0 0]	AVERAGE: 0.643762
ARM: [1 4 0 0 1]	AVERAGE: 0.641026
ARM: [2 1 1 0 1]	AVERAGE: 0.640541
ARM: [1 2 0 0 0]	AVERAGE: 0.640000
ARM: [2 2 0 0 0]	AVERAGE: 0.636364
ARM: [0 3 1 0 1]	AVERAGE: 0.636364
ARM: [0 1 0 1 1]	AVERAGE: 0.636364
ARM: [2 4 1 1 0]	AVERAGE: 0.636364
ARM: [0 2 1 0 1]	AVERAGE: 0.636364
ARM: [2 0 0 0 1]	AVERAGE: 0.636364
ARM: [0 2 0 0 1]	AVERAGE: 0.636364
ARM: [0 0 1 1 0]	AVERAGE: 0.634615
ARM: [1 1 1 0 0]	AVERAGE: 0.631579
ARM: [2 3 1 1 0]	AVERAGE: 0.631579
ARM: [0 0 1 0 0]	AVERAGE: 0.629630
ARM: [2 1 1 0 0]	AVERAGE: 0.628866
ARM: [1 4 1 1 1]	AVERAGE: 0.625000
ARM: [1 2 1 0 0]	AVERAGE: 0.625000
ARM: [2 4 0 0 0]	AVERAGE: 0.625000
ARM: [1 4 1 0 1]	AVERAGE: 0.620690
ARM: [1 0 0 1 0]	AVERAGE: 0.615385
ARM: [0 2 0 1 1]	AVERAGE: 0.615385
ARM: [0 0 1 1 1]	AVERAGE: 0.612245
ARM: [2 1 0 1 0]	AVERAGE: 0.611111
ARM: [0 3 1 0 0]	AVERAGE: 0.611111
ARM: [1 3 0 0 0]	AVERAGE: 0.611111
ARM: [2 0 1 1 1]	AVERAGE: 0.608696
ARM: [0 2 0 0 0]	AVERAGE: 0.600000
ARM: [1 3 0 0 1]	AVERAGE: 0.600000
ARM: [0 4 1 0 0]	AVERAGE: 0.600000
ARM: [0 1 1 1 1]	AVERAGE: 0.600000
ARM: [2 5 1 0 1]	AVERAGE: 0.600000
ARM: [2 0 1 0 1]	AVERAGE: 0.600000
ARM: [1 1 0 0 1]	AVERAGE: 0.600000
ARM: [1 2 0 1 0]	AVERAGE: 0.600000
ARM: [0 4 1 1 1]	AVERAGE: 0.600000
ARM: [1 1 1 0 1]	AVERAGE: 0.594595
ARM: [0 2 1 1 1]	AVERAGE: 0.578947
ARM: [0 3 0 0 1]	AVERAGE: 0.578947
ARM: [0 0 1 0 1]	AVERAGE: 0.571429
ARM: [2 3 1 0 1]	AVERAGE: 0.571429
ARM: [1 5 0 0 1]	AVERAGE: 0.571429
ARM: [0 1 0 0 1]	AVERAGE: 0.571429
ARM: [2 3 1 0 0]	AVERAGE: 0.562500
ARM: [1 3 0 1 0]	AVERAGE: 0.562500
ARM: [1 5 1 1 1]	AVERAGE: 0.555556
ARM: [1 4 1 0 0]	AVERAGE: 0.555556
ARM: [2 0 0 0 0]	AVERAGE: 0.555556
ARM: [2 4 0 0 1]	AVERAGE: 0.555556
ARM: [1 0 1 0 1]	AVERAGE: 0.555556
ARM: [2 5 0 0 1]	AVERAGE: 0.555556
ARM: [0 0 0 0 0]	AVERAGE: 0.546667
ARM: [0 4 1 0 1]	AVERAGE: 0.545455
ARM: [2 3 0 0 1]	AVERAGE: 0.538462
ARM: [0 4 0 1 1]	AVERAGE: 0.500000
ARM: [0 0 0 0 1]	AVERAGE: 0.500000
ARM: [2 0 1 0 0]	AVERAGE: 0.500000
ARM: [0 0 0 1 0]	AVERAGE: 0.500000
ARM: [0 5 0 1 1]	AVERAGE: 0.500000
ARM: [2 0 0 1 1]	AVERAGE: 0.500000
ARM: [2 5 1 1 1]	AVERAGE: 0.500000
ARM: [2 3 0 0 0]	AVERAGE: 0.500000
ARM: [2 1 1 1 1]	AVERAGE: 0.500000
ARM: [2 2 1 1 0]	AVERAGE: 0.500000
ARM: [1 0 1 1 0]	AVERAGE: 0.500000
ARM: [1 2 1 1 1]	AVERAGE: 0.500000
ARM: [0 4 0 1 0]	AVERAGE: 0.500000
ARM: [1 0 0 0 1]	AVERAGE: 0.500000
ARM: [0 0 0 1 1]	AVERAGE: 0.500000
ARM: [1 5 1 0 1]	AVERAGE: 0.500000
ARM: [1 1 0 0 0]	AVERAGE: 0.500000
ARM: [1 4 0 0 0]	AVERAGE: 0.500000
ARM: [2 2 0 1 0]	AVERAGE: 0.500000
ARM: [1 0 1 0 0]	AVERAGE: 0.500000
ARM: [2 2 1 1 1]	AVERAGE: 0.500000
ARM: [0 3 1 1 1]	AVERAGE: 0.500000
ARM: [2 3 1 1 1]	AVERAGE: 0.500000
ARM: [2 3 0 1 1]	AVERAGE: 0.500000
ARM: [0 5 0 0 1]	AVERAGE: 0.500000
ARM: [0 5 0 1 0]	AVERAGE: 0.500000
ARM: [2 5 0 1 1]	AVERAGE: 0.500000
ARM: [2 2 0 1 1]	AVERAGE: 0.500000
ARM: [0 1 1 1 0]	AVERAGE: 0.500000
ARM: [2 1 0 0 1]	AVERAGE: 0.500000
ARM: [0 5 1 1 1]	AVERAGE: 0.461538
ARM: [2 5 1 1 0]	AVERAGE: 0.444444
ARM: [2 5 1 0 0]	AVERAGE: 0.428571
ARM: [0 3 0 0 0]	AVERAGE: 0.428571
ARM: [1 5 0 0 0]	AVERAGE: 0.428571
ARM: [1 4 1 1 0]	AVERAGE: 0.400000
ARM: [1 4 0 1 0]	AVERAGE: 0.400000
ARM: [1 2 1 1 0]	AVERAGE: 0.400000
ARM: [1 1 0 1 0]	AVERAGE: 0.400000
ARM: [0 4 1 1 0]	AVERAGE: 0.400000
ARM: [0 3 0 1 1]	AVERAGE: 0.400000
ARM: [2 4 1 0 1]	AVERAGE: 0.333333
ARM: [2 2 1 0 0]	AVERAGE: 0.333333
ARM: [2 1 1 1 0]	AVERAGE: 0.333333
ARM: [1 2 0 1 1]	AVERAGE: 0.333333
ARM: [0 4 0 0 0]	AVERAGE: 0.333333
ARM: [0 1 1 0 1]	AVERAGE: 0.333333
ARM: [0 4 0 0 1]	AVERAGE: 0.333333
ARM: [2 4 1 0 0]	AVERAGE: 0.333333
ARM: [1 5 0 1 0]	AVERAGE: 0.333333
ARM: [2 4 0 1 0]	AVERAGE: 0.333333
ARM: [2 0 1 1 0]	AVERAGE: 0.333333
ARM: [1 1 0 1 1]	AVERAGE: 0.333333
ARM: [0 1 0 1 0]	AVERAGE: 0.285714
ARM: [0 5 1 0 1]	AVERAGE: 0.285714
ARM: [0 2 1 0 0]	AVERAGE: 0.250000
ARM: [0 5 0 0 0]	AVERAGE: 0.250000
ARM: [1 3 1 1 1]	AVERAGE: 0.250000
ARM: [1 1 1 1 0]	AVERAGE: 0.250000
ARM: [2 4 1 1 1]	AVERAGE: 0.250000
ARM: [0 1 1 0 0]	AVERAGE: 0.250000
ARM: [0 5 1 0 0]	AVERAGE: 0.222222
ARM: [2 2 0 0 1]	AVERAGE: 0.200000
ARM: [1 4 0 1 1]	AVERAGE: 0.200000
ARM: [1 5 1 1 0]	AVERAGE: 0.166667
ARM: [0 3 1 1 0]	AVERAGE: 0.166667
ARM: [0 1 0 0 0]	AVERAGE: 0.000000
ARM: [0 2 0 1 0]	AVERAGE: 0.000000
ARM: [0 2 1 1 0]	AVERAGE: 0.000000
ARM: [0 3 0 1 0]	AVERAGE: 0.000000
ARM: [0 5 1 1 0]	AVERAGE: 0.000000
ARM: [1 0 0 1 1]	AVERAGE: 0.000000
ARM: [1 0 1 1 1]	AVERAGE: 0.000000
ARM: [1 1 1 1 1]	AVERAGE: 0.000000
ARM: [1 2 0 0 1]	AVERAGE: 0.000000
ARM: [1 2 1 0 1]	AVERAGE: 0.000000
ARM: [1 3 0 1 1]	AVERAGE: 0.000000
ARM: [1 3 1 0 0]	AVERAGE: 0.000000
ARM: [1 3 1 0 1]	AVERAGE: 0.000000
ARM: [1 3 1 1 0]	AVERAGE: 0.000000
ARM: [1 5 0 1 1]	AVERAGE: 0.000000
ARM: [1 5 1 0 0]	AVERAGE: 0.000000
ARM: [2 0 0 1 0]	AVERAGE: 0.000000
ARM: [2 1 0 0 0]	AVERAGE: 0.000000
ARM: [2 1 0 1 1]	AVERAGE: 0.000000
ARM: [2 2 1 0 1]	AVERAGE: 0.000000
ARM: [2 3 0 1 0]	AVERAGE: 0.000000
ARM: [2 4 0 1 1]	AVERAGE: 0.000000
ARM: [2 5 0 0 0]	AVERAGE: 0.000000
ARM: [2 5 0 1 0]	AVERAGE: 0.000000

BEST ARM: [1 0 0 0 0]
--- END OF EXPERIMENT ---

1900-01-01 00:42:45
Student List:
Visual: 		 lambda:0.93 <0, 0, 0, 0>
Non-Visual: 	 lambda:0.95 <0, 1, 1, 1>
Independant: 	 lambda:0.93 <2, 0, 0, 0>
Dependant: 		 lambda:1.12 <1, 1, 1, 0>

--- Epsilon Greedy ---
ARM: [0 2 1 0 1]	AVERAGE: 0.677551
ARM: [0 2 1 0 0]	AVERAGE: 0.666667
ARM: [0 2 0 0 0]	AVERAGE: 0.642857
ARM: [2 0 1 1 0]	AVERAGE: 0.642857
ARM: [0 1 1 1 1]	AVERAGE: 0.630967
ARM: [2 3 0 0 0]	AVERAGE: 0.628571
ARM: [1 4 1 1 0]	AVERAGE: 0.625000
ARM: [1 3 0 0 1]	AVERAGE: 0.625000
ARM: [1 1 1 1 0]	AVERAGE: 0.625000
ARM: [0 1 1 1 0]	AVERAGE: 0.625000
ARM: [1 0 0 0 1]	AVERAGE: 0.625000
ARM: [2 1 0 0 1]	AVERAGE: 0.625000
ARM: [2 5 0 1 1]	AVERAGE: 0.625000
ARM: [0 0 0 0 0]	AVERAGE: 0.624713
ARM: [0 2 1 1 0]	AVERAGE: 0.624093
ARM: [0 0 1 0 1]	AVERAGE: 0.623967
ARM: [1 1 0 0 1]	AVERAGE: 0.621622
ARM: [0 4 1 0 0]	AVERAGE: 0.620690
ARM: [1 5 0 0 1]	AVERAGE: 0.619048
ARM: [1 1 1 0 1]	AVERAGE: 0.615385
ARM: [0 2 1 1 1]	AVERAGE: 0.615385
ARM: [0 2 0 1 0]	AVERAGE: 0.611111
ARM: [0 3 1 0 1]	AVERAGE: 0.609375
ARM: [1 0 1 1 1]	AVERAGE: 0.607143
ARM: [1 2 1 0 0]	AVERAGE: 0.604651
ARM: [1 0 1 1 0]	AVERAGE: 0.603774
ARM: [1 3 0 1 0]	AVERAGE: 0.600000
ARM: [0 0 1 1 0]	AVERAGE: 0.600000
ARM: [1 4 1 0 0]	AVERAGE: 0.600000
ARM: [0 4 0 0 1]	AVERAGE: 0.600000
ARM: [2 2 1 0 1]	AVERAGE: 0.600000
ARM: [0 5 0 0 0]	AVERAGE: 0.600000
ARM: [0 5 0 0 1]	AVERAGE: 0.600000
ARM: [2 5 0 0 0]	AVERAGE: 0.600000
ARM: [2 1 1 1 0]	AVERAGE: 0.600000
ARM: [2 2 0 0 0]	AVERAGE: 0.600000
ARM: [1 2 0 1 1]	AVERAGE: 0.600000
ARM: [2 3 0 0 1]	AVERAGE: 0.594203
ARM: [0 1 0 0 1]	AVERAGE: 0.586207
ARM: [0 4 1 1 1]	AVERAGE: 0.583333
ARM: [2 1 1 0 1]	AVERAGE: 0.583333
ARM: [0 0 1 1 1]	AVERAGE: 0.578947
ARM: [1 1 1 1 1]	AVERAGE: 0.578947
ARM: [1 2 1 0 1]	AVERAGE: 0.571429
ARM: [2 2 1 0 0]	AVERAGE: 0.571429
ARM: [1 3 0 0 0]	AVERAGE: 0.571429
ARM: [0 5 1 1 0]	AVERAGE: 0.571429
ARM: [2 1 0 1 1]	AVERAGE: 0.571429
ARM: [0 2 0 0 1]	AVERAGE: 0.562500
ARM: [1 0 0 1 0]	AVERAGE: 0.555556
ARM: [1 5 0 1 0]	AVERAGE: 0.555556
ARM: [1 5 1 1 1]	AVERAGE: 0.541667
ARM: [0 1 0 1 0]	AVERAGE: 0.526316
ARM: [1 0 1 0 1]	AVERAGE: 0.526316
ARM: [0 4 0 1 1]	AVERAGE: 0.500000
ARM: [1 1 1 0 0]	AVERAGE: 0.500000
ARM: [0 0 1 0 0]	AVERAGE: 0.500000
ARM: [0 5 1 0 0]	AVERAGE: 0.500000
ARM: [2 4 1 1 1]	AVERAGE: 0.500000
ARM: [1 2 0 0 0]	AVERAGE: 0.500000
ARM: [1 4 0 0 1]	AVERAGE: 0.500000
ARM: [0 4 1 0 1]	AVERAGE: 0.500000
ARM: [0 1 0 1 1]	AVERAGE: 0.500000
ARM: [2 4 0 0 0]	AVERAGE: 0.500000
ARM: [0 3 0 1 1]	AVERAGE: 0.500000
ARM: [1 4 0 1 0]	AVERAGE: 0.500000
ARM: [1 1 0 0 0]	AVERAGE: 0.500000
ARM: [2 4 1 0 1]	AVERAGE: 0.500000
ARM: [2 0 1 0 1]	AVERAGE: 0.500000
ARM: [2 0 0 0 0]	AVERAGE: 0.500000
ARM: [2 5 1 0 1]	AVERAGE: 0.500000
ARM: [0 1 1 0 1]	AVERAGE: 0.500000
ARM: [2 1 0 0 0]	AVERAGE: 0.500000
ARM: [2 0 0 1 0]	AVERAGE: 0.500000
ARM: [1 1 0 1 1]	AVERAGE: 0.500000
ARM: [2 0 0 0 1]	AVERAGE: 0.500000
ARM: [2 4 1 0 0]	AVERAGE: 0.500000
ARM: [1 2 0 0 1]	AVERAGE: 0.500000
ARM: [0 3 0 0 1]	AVERAGE: 0.500000
ARM: [0 1 1 0 0]	AVERAGE: 0.500000
ARM: [1 5 1 1 0]	AVERAGE: 0.500000
ARM: [2 3 1 0 1]	AVERAGE: 0.500000
ARM: [1 4 1 0 1]	AVERAGE: 0.500000
ARM: [1 4 1 1 1]	AVERAGE: 0.500000
ARM: [1 0 1 0 0]	AVERAGE: 0.500000
ARM: [0 4 1 1 0]	AVERAGE: 0.500000
ARM: [1 2 0 1 0]	AVERAGE: 0.500000
ARM: [2 3 0 1 1]	AVERAGE: 0.500000
ARM: [0 0 0 0 1]	AVERAGE: 0.500000
ARM: [2 1 1 1 1]	AVERAGE: 0.500000
ARM: [0 4 0 0 0]	AVERAGE: 0.428571
ARM: [0 0 0 1 0]	AVERAGE: 0.428571
ARM: [2 3 0 1 0]	AVERAGE: 0.428571
ARM: [0 5 0 1 1]	AVERAGE: 0.428571
ARM: [0 3 1 1 1]	AVERAGE: 0.400000
ARM: [2 5 1 0 0]	AVERAGE: 0.400000
ARM: [0 5 1 1 1]	AVERAGE: 0.400000
ARM: [2 2 0 0 1]	AVERAGE: 0.400000
ARM: [0 0 0 1 1]	AVERAGE: 0.400000
ARM: [1 4 0 0 0]	AVERAGE: 0.400000
ARM: [1 5 0 0 0]	AVERAGE: 0.400000
ARM: [2 3 1 1 1]	AVERAGE: 0.375000
ARM: [2 0 1 0 0]	AVERAGE: 0.333333
ARM: [0 3 1 1 0]	AVERAGE: 0.333333
ARM: [2 1 1 0 0]	AVERAGE: 0.333333
ARM: [1 3 1 0 0]	AVERAGE: 0.333333
ARM: [0 5 0 1 0]	AVERAGE: 0.333333
ARM: [2 3 1 0 0]	AVERAGE: 0.333333
ARM: [1 3 1 1 0]	AVERAGE: 0.333333
ARM: [0 5 1 0 1]	AVERAGE: 0.333333
ARM: [1 3 1 1 1]	AVERAGE: 0.333333
ARM: [2 4 0 0 1]	AVERAGE: 0.333333
ARM: [2 4 0 1 0]	AVERAGE: 0.333333
ARM: [2 1 0 1 0]	AVERAGE: 0.285714
ARM: [1 5 0 1 1]	AVERAGE: 0.250000
ARM: [2 2 0 1 1]	AVERAGE: 0.250000
ARM: [0 4 0 1 0]	AVERAGE: 0.250000
ARM: [2 5 0 0 1]	AVERAGE: 0.250000
ARM: [1 0 0 0 0]	AVERAGE: 0.222222
ARM: [1 5 1 0 0]	AVERAGE: 0.200000
ARM: [2 0 0 1 1]	AVERAGE: 0.200000
ARM: [1 1 0 1 0]	AVERAGE: 0.200000
ARM: [0 3 0 1 0]	AVERAGE: 0.200000
ARM: [2 3 1 1 0]	AVERAGE: 0.166667
ARM: [2 2 1 1 1]	AVERAGE: 0.166667
ARM: [0 1 0 0 0]	AVERAGE: 0.000000
ARM: [0 2 0 1 1]	AVERAGE: 0.000000
ARM: [0 3 0 0 0]	AVERAGE: 0.000000
ARM: [0 3 1 0 0]	AVERAGE: 0.000000
ARM: [1 0 0 1 1]	AVERAGE: 0.000000
ARM: [1 2 1 1 0]	AVERAGE: 0.000000
ARM: [1 2 1 1 1]	AVERAGE: 0.000000
ARM: [1 3 0 1 1]	AVERAGE: 0.000000
ARM: [1 3 1 0 1]	AVERAGE: 0.000000
ARM: [1 4 0 1 1]	AVERAGE: 0.000000
ARM: [1 5 1 0 1]	AVERAGE: 0.000000
ARM: [2 0 1 1 1]	AVERAGE: 0.000000
ARM: [2 2 0 1 0]	AVERAGE: 0.000000
ARM: [2 2 1 1 0]	AVERAGE: 0.000000
ARM: [2 4 0 1 1]	AVERAGE: 0.000000
ARM: [2 4 1 1 0]	AVERAGE: 0.000000
ARM: [2 5 0 1 0]	AVERAGE: 0.000000
ARM: [2 5 1 1 0]	AVERAGE: 0.000000
ARM: [2 5 1 1 1]	AVERAGE: 0.000000

BEST ARM: [0 2 1 0 1]
--- END OF EXPERIMENT ---

